kbo_player_id,team,player_name,position_group,source_level,sample,seasons,contact,power,plate_discipline,bat_control,timing,bunt,speed,baserunning_judgment,fielding_range,catching,throwing_power,throwing_accuracy,fielding_judgment,composure,leadership,aggressiveness,pitcher_velocity,pitcher_stuff,pitcher_command,pitcher_movement,pitcher_stamina,pitcher_pitchability,pitcher_strikeout,pitcher_walk_control,pitcher_composure,pitch_four_seam,pitch_sinker,pitch_cutter,pitch_changeup,pitch_slider,pitch_curve,pitch_splitter,pitch_sweeper,pitch_knuckleball,formula_version
54598,롯데 자이언츠,이호준,IF,KBO_2024_2025,160,2024+2025,11,14,12,11,11,1,11,11,11,10,12,9,10,11,7,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68205,롯데 자이언츠,전민재,IF,KBO_2024_2025,645,2024+2025,14,11,9,14,13,1,12,11,8,9,11,10,9,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
60523,롯데 자이언츠,정훈,IF,KBO_2024_2025,525,2024+2025,10,12,10,11,10,1,10,10,12,12,12,11,11,10,13,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62884,롯데 자이언츠,최항,IF,KBO_2024_2025,150,2024+2025,11,9,11,11,11,1,10,10,11,11,11,11,11,11,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52568,롯데 자이언츠,한태양,IF,KBO_2024_2025,267,2025,13,12,14,11,12,1,12,12,11,11,11,10,11,12,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52504,롯데 자이언츠,김동혁,OF,KBO_2024_2025,131,2024+2025,11,10,14,10,11,1,13,12,13,13,13,14,14,12,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55502,롯데 자이언츠,김동현,OF,FUTURES_2024_2025,318,2025,12,12,13,11,12,1,7,7,9,9,9,9,9,10,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54529,롯데 자이언츠,레이예스,OF,KBO_2024_2025,1275,2024+2025,18,16,13,16,16,1,11,13,8,10,12,10,9,13,12,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52591,롯데 자이언츠,윤동희,OF,KBO_2024_2025,1012,2024+2025,15,16,16,13,14,1,11,12,13,9,10,9,12,13,8,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50608,롯데 자이언츠,이인한,OF,KBO_2024_2025,5,2024,9,10,9,9,9,1,10,10,8,8,8,9,9,8,8,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68507,롯데 자이언츠,장두성,OF,KBO_2024_2025,321,2024+2025,12,8,11,12,11,1,14,13,10,11,10,10,8,11,10,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
78513,롯데 자이언츠,전준우,OF,KBO_2024_2025,955,2024+2025,16,15,14,15,15,1,11,12,9,11,13,13,10,14,15,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52516,롯데 자이언츠,조세진,OF,KBO_2024_2025,9,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55506,롯데 자이언츠,한승현,OF,KBO_2024_2025,19,2025,9,10,10,10,9,1,11,11,11,11,12,12,11,10,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50500,롯데 자이언츠,황성빈,OF,KBO_2024_2025,679,2024+2025,15,10,10,14,13,1,15,15,8,8,12,8,9,11,10,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55532,롯데 자이언츠,감보아,P,KBO_2024_2025,475,2025,,,,,,,,,,,,,,,,,16,15,13,15,17,15,16,11,15,12,,,11,11,10,,,,kbo-player-abilities-2024-2025-v1
63543,롯데 자이언츠,구승민,P,KBO_2024_2025,324,2024+2025,,,,,,,,,,,,,,,,,11,12,10,11,9,11,14,8,10,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
65522,롯데 자이언츠,김강현,P,KBO_2024_2025,429,2024+2025,,,,,,,,,,,,,,,,,11,9,13,9,11,11,6,15,13,10,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
68585,롯데 자이언츠,김도규,P,KBO_2024_2025,25,2024,,,,,,,,,,,,,,,,,8,8,7,10,9,8,8,9,7,,,,,,,,,,kbo-player-abilities-2024-2025-v1
76430,롯데 자이언츠,김상수,P,KBO_2024_2025,502,2024+2025,,,,,,,,,,,,,,,,,10,10,11,10,10,10,8,12,9,10,,,10,10,10,10,,,kbo-player-abilities-2024-2025-v1
62528,롯데 자이언츠,김원중,P,KBO_2024_2025,549,2024+2025,,,,,,,,,,,,,,,,,12,15,10,14,11,13,16,9,15,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
51516,롯데 자이언츠,김진욱,P,KBO_2024_2025,524,2024+2025,,,,,,,,,,,,,,,,,10,10,9,6,13,9,12,9,6,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
55566,롯데 자이언츠,김태현,P,KBO_2024_2025,12,2025,,,,,,,,,,,,,,,,,10,11,10,11,11,10,12,9,11,10,,,,,,10,,,kbo-player-abilities-2024-2025-v1
67539,롯데 자이언츠,나균안,P,KBO_2024_2025,981,2024+2025,,,,,,,,,,,,,,,,,10,12,12,10,17,13,13,13,12,10,,10,,10,10,10,,,kbo-player-abilities-2024-2025-v1
64021,롯데 자이언츠,박세웅,P,KBO_2024_2025,1481,2024+2025,,,,,,,,,,,,,,,,,12,13,14,12,18,15,14,16,12,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
66047,롯데 자이언츠,박세진,P,KBO_2024_2025,25,2024,,,,,,,,,,,,,,,,,8,13,12,12,10,12,12,11,12,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55568,롯데 자이언츠,박세현,P,KBO_2024_2025,21,2025,,,,,,,,,,,,,,,,,12,11,11,10,10,11,12,12,9,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
60559,롯데 자이언츠,박시영,P,KBO_2024_2025,152,2024+2025,,,,,,,,,,,,,,,,,11,12,9,12,9,10,14,7,8,10,10,,,10,,,,,kbo-player-abilities-2024-2025-v1
54503,롯데 자이언츠,박준우,P,KBO_2024_2025,74,2024+2025,,,,,,,,,,,,,,,,,11,11,11,12,10,11,11,11,9,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
69594,롯데 자이언츠,박진,P,KBO_2024_2025,516,2024+2025,,,,,,,,,,,,,,,,,11,9,14,9,12,12,9,16,11,10,,10,,10,10,10,,,kbo-player-abilities-2024-2025-v1
63512,롯데 자이언츠,박진형,P,KBO_2024_2025,53,2024+2025,,,,,,,,,,,,,,,,,10,11,11,10,9,11,11,12,10,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
55526,롯데 자이언츠,벨라스케즈,P,KBO_2024_2025,168,2025,,,,,,,,,,,,,,,,,13,9,9,7,13,9,10,11,7,11,10,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
51594,롯데 자이언츠,송재영,P,KBO_2024_2025,161,2024+2025,,,,,,,,,,,,,,,,,9,12,8,11,9,10,14,6,11,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
68067,롯데 자이언츠,신병률,P,FUTURES_2024_2025,342,2024+2025,,,,,,,,,,,,,,,,,8,6,10,8,9,8,4,12,8,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64017,롯데 자이언츠,심재민,P,KBO_2024_2025,15,2025,,,,,,,,,,,,,,,,,9,11,11,11,10,12,11,12,12,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
67588,롯데 자이언츠,윤성빈,P,KBO_2024_2025,139,2024+2025,,,,,,,,,,,,,,,,,17,13,9,11,10,11,16,7,9,11,,,,11,,12,,,kbo-player-abilities-2024-2025-v1
52530,롯데 자이언츠,이민석,P,KBO_2024_2025,570,2024+2025,,,,,,,,,,,,,,,,,14,8,8,9,16,7,7,6,8,10,,,10,11,10,,,,kbo-player-abilities-2024-2025-v1
51592,롯데 자이언츠,이병준,P,FUTURES_2024_2025,400,2024+2025,,,,,,,,,,,,,,,,,8,9,7,11,11,8,8,7,6,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55503,롯데 자이언츠,이영재,P,KBO_2024_2025,11,2025,,,,,,,,,,,,,,,,,11,11,11,10,10,11,12,13,11,10,,,,,,,,,kbo-player-abilities-2024-2025-v1
68556,롯데 자이언츠,정성종,P,KBO_2024_2025,10,2025,,,,,,,,,,,,,,,,,11,10,11,10,10,11,10,12,11,10,,,,,,,,,kbo-player-abilities-2024-2025-v1
51546,롯데 자이언츠,정우준,P,KBO_2024_2025,56,2024+2025,,,,,,,,,,,,,,,,,11,11,12,11,10,12,12,13,11,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
68242,롯데 자이언츠,정철원,P,KBO_2024_2025,477,2024+2025,,,,,,,,,,,,,,,,,13,12,11,13,10,12,11,12,12,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
54537,롯데 자이언츠,정현수,P,KBO_2024_2025,307,2024+2025,,,,,,,,,,,,,,,,,9,13,11,13,9,13,15,8,14,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
76650,롯데 자이언츠,진해수,P,KBO_2024_2025,128,2024,,,,,,,,,,,,,,,,,8,9,11,9,8,10,10,11,10,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50556,롯데 자이언츠,최준용,P,KBO_2024_2025,339,2024+2025,,,,,,,,,,,,,,,,,14,14,14,13,11,15,16,15,13,11,,10,10,11,11,,,,kbo-player-abilities-2024-2025-v1
62363,롯데 자이언츠,한현희,P,KBO_2024_2025,383,2024+2025,,,,,,,,,,,,,,,,,10,11,13,9,12,13,13,15,11,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
68260,롯데 자이언츠,현도훈,P,KBO_2024_2025,50,2024,,,,,,,,,,,,,,,,,8,9,10,7,10,9,10,12,7,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50596,롯데 자이언츠,홍민기,P,KBO_2024_2025,153,2024+2025,,,,,,,,,,,,,,,,,14,14,13,15,11,15,16,13,15,11,,,,11,10,,,,kbo-player-abilities-2024-2025-v1
74540,삼성 라이온즈,강민호,C,KBO_2024_2025,917,2024+2025,14,15,12,14,14,1,10,11,11,12,10,13,12,13,15,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69442,삼성 라이온즈,김도환,C,KBO_2024_2025,17,2024+2025,10,10,9,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
72457,삼성 라이온즈,김민수,C,SCOUTING_PRIOR,0,none,10,10,10,10,10,8,7,8,10,10,12,10,10,10,7,8,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65132,삼성 라이온즈,김재성,C,KBO_2024_2025,96,2024+2025,8,9,10,9,9,1,10,9,11,12,12,13,12,11,10,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53411,삼성 라이온즈,박진우,C,KBO_2024_2025,1,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69428,삼성 라이온즈,이병헌,C,KBO_2024_2025,225,2024+2025,9,10,10,10,10,1,9,9,11,10,10,10,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64610,삼성 라이온즈,강한울,IF,KBO_2024_2025,25,2024,10,9,9,10,10,1,9,10,9,9,9,9,9,8,10,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68407,삼성 라이온즈,공민규,IF,KBO_2024_2025,17,2024,11,12,12,11,11,1,10,10,9,9,9,9,9,10,8,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52430,삼성 라이온즈,김영웅,IF,KBO_2024_2025,1008,2024+2025,10,17,13,10,10,1,14,13,12,11,12,14,14,12,9,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54400,삼성 라이온즈,디아즈,IF,KBO_2024_2025,746,2024+2025,16,18,13,15,16,1,10,11,15,13,13,12,14,14,11,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62234,삼성 라이온즈,류지혁,IF,KBO_2024_2025,812,2024+2025,14,9,11,13,13,1,13,12,10,12,12,13,11,12,13,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
75125,삼성 라이온즈,박병호,IF,KBO_2024_2025,638,2024+2025,8,16,14,8,9,1,10,13,11,11,12,10,11,11,13,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55438,삼성 라이온즈,심재훈,IF,KBO_2024_2025,43,2025,9,9,10,10,9,1,12,12,11,11,11,12,12,11,6,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66406,삼성 라이온즈,안주형,IF,KBO_2024_2025,184,2024+2025,10,11,10,10,10,1,12,12,11,11,11,10,11,11,11,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54408,삼성 라이온즈,양도근,IF,KBO_2024_2025,227,2024+2025,12,8,12,12,11,1,13,13,11,10,12,10,10,11,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69403,삼성 라이온즈,양우현,IF,KBO_2024_2025,31,2024+2025,10,10,9,11,11,1,10,10,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52415,삼성 라이온즈,이재현,IF,KBO_2024_2025,1013,2024+2025,12,17,16,12,13,1,12,14,10,11,12,10,9,13,9,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
51407,삼성 라이온즈,이창용,IF,KBO_2024_2025,38,2024+2025,10,12,11,11,10,1,12,11,11,11,11,11,11,11,9,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69416,삼성 라이온즈,이해승,IF,KBO_2024_2025,5,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65586,삼성 라이온즈,전병우,IF,KBO_2024_2025,225,2024+2025,11,12,14,9,10,1,10,11,12,12,10,13,12,12,11,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55435,삼성 라이온즈,차승준,IF,KBO_2024_2025,1,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62404,삼성 라이온즈,구자욱,OF,KBO_2024_2025,1184,2024+2025,17,17,16,16,16,1,13,13,9,9,11,8,8,15,14,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
67449,삼성 라이온즈,김성윤,OF,KBO_2024_2025,627,2024+2025,17,14,16,16,16,1,14,13,10,10,13,10,10,14,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
52424,삼성 라이온즈,김재혁,OF,KBO_2024_2025,58,2024+2025,10,10,11,10,10,1,11,12,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50458,삼성 라이온즈,김지찬,OF,KBO_2024_2025,908,2024+2025,16,9,15,15,15,1,15,14,11,12,10,12,10,13,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69207,삼성 라이온즈,김태근,OF,KBO_2024_2025,41,2024+2025,11,10,11,11,11,1,11,11,11,11,11,11,11,11,10,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65040,삼성 라이온즈,김태훈,OF,KBO_2024_2025,119,2024+2025,10,10,8,10,9,1,11,11,12,10,11,9,11,10,10,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
61404,삼성 라이온즈,김헌곤,OF,KBO_2024_2025,502,2024+2025,12,11,10,13,12,1,12,13,11,11,9,13,12,11,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
69418,삼성 라이온즈,박승규,OF,KBO_2024_2025,200,2025,14,14,13,12,13,1,12,12,11,10,12,11,12,13,9,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
68463,삼성 라이온즈,윤정빈,OF,KBO_2024_2025,234,2024+2025,10,10,12,10,9,1,11,11,11,11,12,12,11,11,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66409,삼성 라이온즈,이성규,OF,KBO_2024_2025,509,2024+2025,9,16,12,9,10,1,13,13,13,11,13,9,12,11,11,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55440,삼성 라이온즈,함수호,OF,KBO_2024_2025,14,2025,10,10,10,10,10,1,11,11,11,11,11,11,11,11,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
67005,삼성 라이온즈,홍현빈,OF,KBO_2024_2025,60,2024+2025,9,10,11,10,9,1,10,10,12,11,10,10,11,11,9,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55460,삼성 라이온즈,가라비토,P,KBO_2024_2025,327,2025,,,,,,,,,,,,,,,,,14,14,12,14,15,14,16,9,15,10,11,10,10,11,10,,10,,kbo-player-abilities-2024-2025-v1
55441,삼성 라이온즈,권현우,P,SCOUTING_PRIOR,0,none,,,,,,,,,,,,,,,,,9,10,10,10,10,10,10,10,10,9,,,,10,11,,,,kbo-player-abilities-2024-2025-v1
61365,삼성 라이온즈,김대우,P,KBO_2024_2025,160,2024+2025,,,,,,,,,,,,,,,,,2,10,13,11,9,12,11,13,12,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54401,삼성 라이온즈,김대호,P,KBO_2024_2025,127,2024+2025,,,,,,,,,,,,,,,,,11,10,9,9,12,9,11,8,9,9,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
68403,삼성 라이온즈,김무신,P,KBO_2024_2025,26,2024,,,,,,,,,,,,,,,,,8,10,9,10,10,9,9,9,9,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65062,삼성 라이온즈,김재윤,P,KBO_2024_2025,526,2024+2025,,,,,,,,,,,,,,,,,11,10,14,9,11,13,10,16,12,11,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
62360,삼성 라이온즈,김태훈,P,KBO_2024_2025,512,2024+2025,,,,,,,,,,,,,,,,,10,14,13,11,10,15,16,13,13,10,,10,,10,,11,10,,kbo-player-abilities-2024-2025-v1
55455,삼성 라이온즈,배찬승,P,KBO_2024_2025,233,2025,,,,,,,,,,,,,,,,,15,14,9,14,9,12,15,6,12,11,,,10,11,,,,,kbo-player-abilities-2024-2025-v1
77446,삼성 라이온즈,백정현,P,KBO_2024_2025,488,2024+2025,,,,,,,,,,,,,,,,,8,13,14,14,13,15,14,16,15,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
73801,삼성 라이온즈,송은범,P,KBO_2024_2025,60,2024+2025,,,,,,,,,,,,,,,,,8,10,12,12,10,11,9,12,12,10,10,,,10,,,,,kbo-player-abilities-2024-2025-v1
68415,삼성 라이온즈,양창섭,P,KBO_2024_2025,276,2025,,,,,,,,,,,,,,,,,12,11,13,14,13,12,9,15,14,10,10,,10,10,10,10,,,kbo-player-abilities-2024-2025-v1
61268,삼성 라이온즈,양현,P,KBO_2024_2025,79,2024+2025,,,,,,,,,,,,,,,,,3,10,10,11,10,10,10,10,11,,10,,,,10,,,,kbo-player-abilities-2024-2025-v1
75421,삼성 라이온즈,오승환,P,KBO_2024_2025,307,2024+2025,,,,,,,,,,,,,,,,,11,10,12,9,9,11,10,14,9,10,,,,10,10,10,,,kbo-player-abilities-2024-2025-v1
69446,삼성 라이온즈,원태인,P,KBO_2024_2025,1341,2024+2025,,,,,,,,,,,,,,,,,11,11,16,10,18,14,8,18,17,10,,10,11,10,11,,,,kbo-player-abilities-2024-2025-v1
54404,삼성 라이온즈,육선엽,P,KBO_2024_2025,220,2024+2025,,,,,,,,,,,,,,,,,10,9,8,9,11,7,8,6,9,10,,10,10,10,10,,,,kbo-player-abilities-2024-2025-v1
63960,삼성 라이온즈,이상민,P,KBO_2024_2025,126,2024+2025,,,,,,,,,,,,,,,,,8,11,13,11,10,13,10,13,13,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50464,삼성 라이온즈,이승민,P,KBO_2024_2025,517,2024+2025,,,,,,,,,,,,,,,,,10,10,11,11,12,11,11,12,12,10,,,10,10,10,,,,kbo-player-abilities-2024-2025-v1
51454,삼성 라이온즈,이승현,P,KBO_2024_2025,855,2024+2025,,,,,,,,,,,,,,,,,8,9,11,10,16,10,8,12,9,10,,10,9,10,10,,10,,kbo-player-abilities-2024-2025-v1
60146,삼성 라이온즈,이승현,P,KBO_2024_2025,426,2024+2025,,,,,,,,,,,,,,,,,10,10,12,7,10,12,11,15,10,10,,,10,10,,,,,kbo-player-abilities-2024-2025-v1
63492,삼성 라이온즈,이재익,P,KBO_2024_2025,89,2024+2025,,,,,,,,,,,,,,,,,10,12,12,12,10,12,11,13,12,,10,,,10,10,,,,kbo-player-abilities-2024-2025-v1
51460,삼성 라이온즈,이재희,P,KBO_2024_2025,39,2025,,,,,,,,,,,,,,,,,12,12,11,13,10,12,13,11,13,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
53455,삼성 라이온즈,이호성,P,KBO_2024_2025,476,2024+2025,,,,,,,,,,,,,,,,,11,12,10,9,11,12,16,9,10,11,,10,,10,10,,,,kbo-player-abilities-2024-2025-v1
78352,삼성 라이온즈,임창민,P,KBO_2024_2025,316,2024+2025,,,,,,,,,,,,,,,,,9,9,10,7,10,9,8,10,10,10,,,,10,,10,,,kbo-player-abilities-2024-2025-v1
54467,삼성 라이온즈,정민성,P,KBO_2024_2025,7,2025,,,,,,,,,,,,,,,,,11,11,11,11,10,11,11,12,10,10,,,,,,,,,kbo-player-abilities-2024-2025-v1
62146,삼성 라이온즈,최성훈,P,KBO_2024_2025,66,2024+2025,,,,,,,,,,,,,,,,,4,11,10,11,9,12,12,10,11,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65320,삼성 라이온즈,최원태,P,KBO_2024_2025,1106,2024+2025,,,,,,,,,,,,,,,,,11,12,12,11,17,13,13,12,12,10,10,10,10,10,10,,,,kbo-player-abilities-2024-2025-v1
67421,삼성 라이온즈,최지광,P,KBO_2024_2025,154,2024,,,,,,,,,,,,,,,,,8,11,10,11,10,11,11,9,11,,,,,,,,,,kbo-player-abilities-2024-2025-v1
66451,삼성 라이온즈,최충연,P,KBO_2024_2025,15,2025,,,,,,,,,,,,,,,,,9,10,10,9,10,10,10,11,8,10,,,,10,,,,,kbo-player-abilities-2024-2025-v1
68501,삼성 라이온즈,최하늘,P,KBO_2024_2025,139,2024,,,,,,,,,,,,,,,,,8,10,10,11,10,10,9,10,9,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50430,삼성 라이온즈,홍원표,P,KBO_2024_2025,40,2024+2025,,,,,,,,,,,,,,,,,6,11,10,11,10,10,10,10,11,,,,,10,,,,,kbo-player-abilities-2024-2025-v1
50441,삼성 라이온즈,황동재,P,KBO_2024_2025,284,2024+2025,,,,,,,,,,,,,,,,,11,12,10,13,11,11,13,9,9,9,10,,,10,,10,,,kbo-player-abilities-2024-2025-v1
53375,삼성 라이온즈,후라도,P,KBO_2024_2025,1565,2024+2025,,,,,,,,,,,,,,,,,11,13,17,12,19,16,11,18,18,11,10,10,11,10,11,,,,kbo-player-abilities-2024-2025-v1
53312,키움 히어로즈,김건희,C,KBO_2024_2025,627,2024+2025,10,12,6,8,9,1,11,12,10,11,15,10,12,9,8,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53344,키움 히어로즈,김동헌,C,KBO_2024_2025,98,2024+2025,12,9,10,11,11,1,10,10,10,10,10,11,11,11,7,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
62332,키움 히어로즈,김재현,C,KBO_2024_2025,454,2024+2025,10,7,6,10,9,1,11,12,10,10,13,9,11,10,11,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53305,키움 히어로즈,박성빈,C,KBO_2024_2025,11,2024,9,9,9,10,9,1,10,10,9,9,9,9,9,8,6,9,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54344,키움 히어로즈,고영우,IF,KBO_2024_2025,316,2024+2025,11,9,11,10,11,1,9,9,11,10,11,10,11,11,8,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55371,키움 히어로즈,권혁빈,IF,KBO_2024_2025,24,2025,9,9,10,9,9,1,10,10,10,11,10,12,11,11,6,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
50304,키움 히어로즈,김병휘,IF,KBO_2024_2025,77,2024+2025,10,11,11,10,10,1,10,10,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65898,키움 히어로즈,김웅빈,IF,KBO_2024_2025,69,2024+2025,9,9,12,9,9,1,10,10,11,11,11,11,11,11,10,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
64984,키움 히어로즈,김태진,IF,KBO_2024_2025,506,2024+2025,11,12,9,12,12,1,11,10,12,9,12,9,11,11,11,12,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
53309,키움 히어로즈,서유신,IF,KBO_2024_2025,8,2025,11,11,11,11,11,1,11,11,11,11,11,11,11,11,8,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
65357,키움 히어로즈,송성문,IF,KBO_2024_2025,1248,2024+2025,16,18,15,16,17,1,15,14,13,14,14,14,12,14,12,13,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54394,키움 히어로즈,송지후,IF,KBO_2024_2025,87,2024+2025,9,10,9,9,9,1,10,10,13,12,12,12,12,10,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55370,키움 히어로즈,양현종,IF,KBO_2024_2025,14,2025,10,10,11,10,11,1,11,11,11,11,11,11,11,11,6,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55392,키움 히어로즈,어준서,IF,KBO_2024_2025,360,2025,11,11,11,11,11,1,10,12,8,7,8,7,7,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55393,키움 히어로즈,여동욱,IF,KBO_2024_2025,61,2025,9,11,11,9,9,1,10,10,11,11,10,10,10,10,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
55339,키움 히어로즈,염승원,IF,KBO_2024_2025,21,2025,10,9,10,10,10,1,11,11,11,11,11,11,11,11,6,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
78756,키움 히어로즈,오선진,IF,KBO_2024_2025,192,2024+2025,10,10,10,9,10,1,9,9,8,10,7,12,9,10,12,10,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
75566,키움 히어로즈,이원석,IF,KBO_2024_2025,117,2024+2025,11,10,12,11,11,1,10,10,11,11,11,11,11,11,12,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
54305,키움 히어로즈,이재상,IF,KBO_2024_2025,91,2024+2025,10,10,9,10,10,1,10,10,11,11,11,11,11,11,7,11,,,,,,,,,,,,,,,,,,,kbo-player-abilities-2024-2025-v1
