kbo_player_id,team,player_name,position_group,column,before,after,delta,source_level,formula_version
52731,한화 이글스,박준영,P,pitcher_stamina,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52731,한화 이글스,박준영,P,pitcher_pitchability,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52731,한화 이글스,박준영,P,pitcher_strikeout,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52731,한화 이글스,박준영,P,pitcher_walk_control,5,8,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
52731,한화 이글스,박준영,P,pitcher_composure,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_stuff,14,12,-2,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_command,17,13,-4,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_stamina,8,9,1,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_pitchability,17,13,-4,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_strikeout,17,13,-4,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_walk_control,17,13,-4,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
51761,한화 이글스,배동현,P,pitcher_composure,16,13,-3,FUTURES_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_stuff,15,12,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_command,17,13,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_movement,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_pitchability,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_strikeout,14,12,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_walk_control,17,13,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69974,한화 이글스,배민서,P,pitcher_composure,18,14,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_stuff,9,11,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_command,9,12,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_movement,5,7,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_stamina,13,15,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_pitchability,8,11,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_strikeout,13,14,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_walk_control,11,13,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65056,한화 이글스,엄상백,P,pitcher_composure,3,8,5,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_stuff,15,16,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_command,15,16,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_movement,17,15,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_stamina,20,18,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_pitchability,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_strikeout,20,18,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_walk_control,17,16,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54755,한화 이글스,와이스,P,pitcher_composure,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_stuff,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_command,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_movement,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_pitchability,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_walk_control,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54702,한화 이글스,원종혁,P,pitcher_composure,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_stuff,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_command,13,11,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_movement,14,12,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_stamina,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_strikeout,4,8,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_walk_control,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
63464,한화 이글스,윤대경,P,pitcher_composure,16,12,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_stuff,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_command,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_movement,15,13,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_pitchability,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_strikeout,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_walk_control,16,13,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69213,한화 이글스,윤산흠,P,pitcher_composure,15,13,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_command,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_movement,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_stamina,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_pitchability,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_strikeout,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_walk_control,14,13,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65616,한화 이글스,이민우,P,pitcher_composure,16,14,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_stuff,11,10,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_movement,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_pitchability,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_strikeout,6,9,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_walk_control,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65117,한화 이글스,이상규,P,pitcher_composure,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
60768,한화 이글스,이태양,P,pitcher_stuff,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
60768,한화 이글스,이태양,P,pitcher_movement,14,11,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
60768,한화 이글스,이태양,P,pitcher_stamina,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
60768,한화 이글스,이태양,P,pitcher_pitchability,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
60768,한화 이글스,이태양,P,pitcher_composure,13,11,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_stuff,13,11,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_command,18,14,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_movement,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_stamina,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_pitchability,17,13,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_strikeout,18,12,-6,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_walk_control,18,15,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
79764,한화 이글스,장민재,P,pitcher_composure,17,14,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,pitcher_command,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,pitcher_movement,9,11,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,pitcher_stamina,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,pitcher_strikeout,17,13,-4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,pitcher_walk_control,7,9,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
77318,한화 이글스,장시환,P,pitcher_composure,12,11,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_stuff,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_command,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_movement,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_stamina,8,10,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_strikeout,13,11,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_walk_control,8,9,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
69645,한화 이글스,장지수,P,pitcher_composure,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,pitcher_movement,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,pitcher_pitchability,17,15,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,pitcher_strikeout,20,17,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,pitcher_walk_control,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55743,한화 이글스,정우주,P,pitcher_composure,19,16,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_stuff,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_command,9,10,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_pitchability,7,10,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_strikeout,4,7,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_walk_control,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54768,한화 이글스,조동욱,P,pitcher_composure,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_stuff,9,12,3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_command,12,14,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_movement,6,8,2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_stamina,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_pitchability,12,13,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_strikeout,12,13,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_walk_control,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
65707,한화 이글스,주현상,P,pitcher_composure,8,12,4,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,pitcher_movement,19,16,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,pitcher_stamina,20,17,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,pitcher_pitchability,20,17,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,pitcher_strikeout,20,18,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,pitcher_walk_control,19,17,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
55730,한화 이글스,폰세,P,pitcher_composure,20,18,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,pitcher_stuff,13,14,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,pitcher_command,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,pitcher_movement,16,15,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,pitcher_pitchability,15,14,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,pitcher_walk_control,14,12,-2,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
61666,한화 이글스,한승혁,P,pitcher_composure,18,15,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54729,한화 이글스,황준서,P,pitcher_stuff,12,13,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54729,한화 이글스,황준서,P,pitcher_stamina,13,14,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54729,한화 이글스,황준서,P,pitcher_pitchability,13,12,-1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54729,한화 이글스,황준서,P,pitcher_strikeout,18,15,-3,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
54729,한화 이글스,황준서,P,pitcher_composure,10,11,1,KBO_2024_2025,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_velocity,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_stuff,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_command,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_movement,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_stamina,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_pitchability,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_strikeout,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_walk_control,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitcher_composure,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitch_four_seam,,13,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitch_slider,,13,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-024,롯데 자이언츠,김현우,P,pitch_curve,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_velocity,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_stuff,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_command,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_movement,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_stamina,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_pitchability,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_strikeout,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_walk_control,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitcher_composure,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitch_four_seam,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitch_slider,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-039,KT 위즈,박준혁,P,pitch_curve,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_velocity,,8,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_stuff,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_command,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_movement,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_stamina,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_pitchability,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_strikeout,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_walk_control,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitcher_composure,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitch_four_seam,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitch_slider,,8,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-042,한화 이글스,이동영,P,pitch_curve,,7,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,contact,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,power,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,plate_discipline,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,bat_control,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,timing,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,bunt,,7,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,speed,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,baserunning_judgment,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,fielding_range,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,catching,,5,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,throwing_power,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,throwing_accuracy,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,fielding_judgment,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,composure,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,leadership,,7,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-047,NC 다이노스,유재현,IF,aggressiveness,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,contact,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,power,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,plate_discipline,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,bat_control,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,timing,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,bunt,,6,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,speed,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,baserunning_judgment,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,fielding_range,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,catching,,5,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,throwing_power,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,throwing_accuracy,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,fielding_judgment,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,composure,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,leadership,,7,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-048,SSG 랜더스,이원준,OF,aggressiveness,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_velocity,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_stuff,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_command,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_movement,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_stamina,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_pitchability,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_strikeout,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_walk_control,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitcher_composure,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitch_four_seam,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitch_slider,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-052,한화 이글스,박상현,P,pitch_curve,,12,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-053,삼성 라이온즈,이진용,OF,contact,,10,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-053,삼성 라이온즈,이진용,OF,power,,11,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
DRAFT-2025-053,삼성 라이온즈,이진용,OF,plate_discipline,,9,,SCOUTING_PRIOR,kbo-player-abilities-2024-2025-v1
